127.0.0.1 - - [27/Aug/2015:17:12:53 -0500] "GET /dolibarr/install/ HTTP/1.1" 200 5237
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.pie.min.js HTTP/1.1" 200 10473
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.stack.min.js HTTP/1.1" 200 2711
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/core/js/jnotify.js HTTP/1.1" 200 2153
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/core/js/lib_head.js HTTP/1.1" 200 29789
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.min.js HTTP/1.1" 200 36649
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/theme/dolibarr_logo.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/core/js/dst.js HTTP/1.1" 200 6259
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/theme/eldy/style.css.php?lang=es_MX&theme=eldy&userid=0&entity=1 HTTP/1.1" 200 78435
127.0.0.1 - - [10/Sep/2015:19:54:17 -0500] "GET /dolibarr/core/js/datepicker.js.php?lang=es_MX HTTP/1.1" 200 1267
127.0.0.1 - - [10/Sep/2015:19:54:18 -0500] "GET /dolibarr/theme/eldy/img/favicon.ico HTTP/1.1" 200 2238
127.0.0.1 - - [10/Sep/2015:19:54:23 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [10/Sep/2015:19:54:31 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [10/Sep/2015:19:54:34 -0500] "GET /browserconfig.xml HTTP/1.1" 404 215
127.0.0.1 - - [10/Sep/2015:19:54:36 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [10/Sep/2015:19:54:47 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [10/Sep/2015:19:55:00 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [10/Sep/2015:19:55:06 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [17/Sep/2015:13:50:45 -0500] "GET /difarvet HTTP/1.1" 404 206
127.0.0.1 - - [17/Sep/2015:13:50:46 -0500] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [17/Sep/2015:13:51:18 -0500] "GET / HTTP/1.1" 200 4726
127.0.0.1 - - [17/Sep/2015:13:51:19 -0500] "GET /index.php?img=pngLogo HTTP/1.1" 200 3058
127.0.0.1 - - [17/Sep/2015:13:51:19 -0500] "GET /index.php?img=pngWrench HTTP/1.1" 200 741
127.0.0.1 - - [17/Sep/2015:13:51:19 -0500] "GET /index.php?img=pngFolderGo HTTP/1.1" 200 694
127.0.0.1 - - [17/Sep/2015:13:51:19 -0500] "GET /index.php?img=pngPlugin HTTP/1.1" 200 548
127.0.0.1 - - [17/Sep/2015:13:51:19 -0500] "GET /index.php?img=favicon HTTP/1.1" 200 3638
148.239.50.21 - - [18/Sep/2015:13:01:37 -0500] "GET / HTTP/1.1" 403 202
148.239.50.21 - - [18/Sep/2015:13:01:38 -0500] "GET /favicon.ico HTTP/1.1" 403 213
148.239.50.99 - - [18/Sep/2015:13:02:00 -0500] "GET / HTTP/1.1" 403 202
148.239.50.99 - - [18/Sep/2015:13:02:00 -0500] "GET /favicon.ico HTTP/1.1" 403 213
127.0.0.1 - - [21/Sep/2015:15:43:50 -0500] "GET /dolibarr/ HTTP/1.1" 200 5923
127.0.0.1 - - [21/Sep/2015:15:43:52 -0500] "GET /dolibarr/theme/eldy/style.css.php?lang=es_MX&theme=eldy&userid=0&entity=1 HTTP/1.1" 200 78435
127.0.0.1 - - [21/Sep/2015:15:43:52 -0500] "GET /dolibarr/core/js/datepicker.js.php?lang=es_MX HTTP/1.1" 200 1267
127.0.0.1 - - [21/Sep/2015:15:43:59 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 200 6126
127.0.0.1 - - [21/Sep/2015:15:44:07 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 302 -
127.0.0.1 - - [21/Sep/2015:15:44:08 -0500] "GET /dolibarr/admin/index.php?mainmenu=home&leftmenu=setup&mesg=setupnotcomplete HTTP/1.1" 200 12882
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/helpdoc.png HTTP/1.1" 200 693
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/puce.png HTTP/1.1" 200 504
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/warning.png HTTP/1.1" 200 480
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/logout.png HTTP/1.1" 200 608
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/printer.png HTTP/1.1" 200 270
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/title.png HTTP/1.1" 200 1607
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/style.css.php?lang=es_MX&theme=eldy&userid=1&entity=1 HTTP/1.1" 200 78442
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/menutab-r.png HTTP/1.1" 200 198
127.0.0.1 - - [21/Sep/2015:15:44:09 -0500] "GET /dolibarr/theme/eldy/img/menus/home.png HTTP/1.1" 200 679
127.0.0.1 - - [30/Sep/2015:15:59:03 -0500] "GET /dolibarr/ HTTP/1.1" 200 5923
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/includes/jquery/css/smoothness/jquery-ui-latest.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/includes/jquery/plugins/jnotify/jquery.jnotify-alt.min.css HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/includes/jquery/plugins/tiptip/tipTip.css HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/includes/jquery/js/jquery-latest.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/includes/jquery/js/jquery-ui-latest.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/tablednd/jquery.tablednd.0.6.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/tiptip/jquery.tipTip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/jnotify/jquery.jnotify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/core/js/jnotify.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.pie.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/includes/jquery/plugins/flot/jquery.flot.stack.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/core/js/lib_head.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/core/js/dst.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/theme/dolibarr_logo.png HTTP/1.1" 304 -
127.0.0.1 - - [30/Sep/2015:15:59:07 -0500] "GET /dolibarr/theme/eldy/style.css.php?lang=es_MX&theme=eldy&userid=0&entity=1 HTTP/1.1" 200 78435
127.0.0.1 - - [30/Sep/2015:15:59:08 -0500] "GET /dolibarr/core/js/datepicker.js.php?lang=es_MX HTTP/1.1" 200 1267
127.0.0.1 - - [30/Sep/2015:15:59:17 -0500] "POST /dolibarr/index.php?mainmenu=home HTTP/1.1" 302 -
127.0.0.1 - - [30/Sep/2015:15:59:20 -0500] "GET /dolibarr/admin/index.php?mainmenu=home&leftmenu=setup&mesg=setupnotcomplete HTTP/1.1" 200 12882
127.0.0.1 - - [30/Sep/2015:15:59:20 -0500] "GET /dolibarr/theme/eldy/style.css.php?lang=es_MX&theme=eldy&userid=1&entity=1 HTTP/1.1" 200 78442
127.0.0.1 - - [30/Sep/2015:15:59:31 -0500] "GET /dolibarr/admin/company.php?mainmenu=home HTTP/1.1" 200 16214
127.0.0.1 - - [30/Sep/2015:15:59:32 -0500] "GET /dolibarr/theme/common/nophoto.jpg HTTP/1.1" 200 1307
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/switch_off.png HTTP/1.1" 200 1252
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/setup.png HTTP/1.1" 200 702
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_company.png HTTP/1.1" 200 492
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_group.png HTTP/1.1" 200 912
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_sending.png HTTP/1.1" 200 273
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_intervention.png HTTP/1.1" 200 340
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_propal.png HTTP/1.1" 200 284
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_generic.png HTTP/1.1" 200 361
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_order.png HTTP/1.1" 200 357
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_contract.png HTTP/1.1" 200 359
127.0.0.1 - - [30/Sep/2015:16:08:47 -0500] "GET /dolibarr/theme/eldy/img/object_dir.png HTTP/1.1" 200 301
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_user.png HTTP/1.1" 200 607
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_bill.png HTTP/1.1" 200 394
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_holiday.png HTTP/1.1" 200 771
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_trip.png HTTP/1.1" 200 337
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_product.png HTTP/1.1" 200 559
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_account.png HTTP/1.1" 200 453
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_list.png HTTP/1.1" 200 179
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_payment.png HTTP/1.1" 200 339
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_service.png HTTP/1.1" 200 365
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_stock.png HTTP/1.1" 200 554
127.0.0.1 - - [30/Sep/2015:16:08:42 -0500] "GET /dolibarr/admin/modules.php?mainmenu=home HTTP/1.1" 200 30725
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_action.png HTTP/1.1" 200 528
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/info.png HTTP/1.1" 200 657
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_email.png HTTP/1.1" 200 368
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_technic.png HTTP/1.1" 200 433
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/theme/eldy/img/object_project.png HTTP/1.1" 200 926
127.0.0.1 - - [30/Sep/2015:16:08:48 -0500] "GET /dolibarr/opensurvey/img/object_opensurvey.png HTTP/1.1" 200 828
127.0.0.1 - - [30/Sep/2015:16:09:00 -0500] "GET /dolibarr/admin/modules.php?id=25&action=set&value=modCommande&mode=common HTTP/1.1" 302 -
